ID,Date,Primary.Type,Description,Location.Description,Arrest,Domestic,Latitude,Longitude
3905,08-12-2023,ASSAULT,OVER $500,ALLEY,FALSE,TRUE,41.76690937,-87.63565164
3906,15-01-2023,BATTERY,SIMPLE,RESIDENCE,TRUE,TRUE,41.73173475,-87.70457417
3907,24-09-2023,BURGLARY,AUTOMOBILE,SIDEWALK,FALSE,TRUE,41.79046291,-87.68352578
3908,02-11-2023,CRIMINAL DAMAGE,AGGRAVATED,STREET,FALSE,TRUE,41.74093082,-87.89382356
3909,08-03-2023,THEFT,POSS: CANNABIS 30GMS OR LESS,PARKING LOT,FALSE,FALSE,41.75444541,-87.86978756
3910,05-05-2023,CRIMINAL DAMAGE,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,41.76330167,-87.91992086
3911,24-01-2023,MOTOR VEHICLE THEFT,DOMESTIC BATTERY SIMPLE,PARKING LOT,TRUE,TRUE,41.6462888,-87.82888709
3912,20-11-2023,ASSAULT,ARMED: HANDGUN,APARTMENT,FALSE,TRUE,41.97337375,-87.86912479
3913,16-10-2023,NARCOTICS,AGGRAVATED,PARKING LOT,TRUE,FALSE,41.7914993,-87.79033187
3914,26-06-2023,BURGLARY,DOMESTIC BATTERY SIMPLE,SIDEWALK,TRUE,FALSE,41.89607225,-87.64356082
3915,22-04-2023,BATTERY,POSS: CANNABIS 30GMS OR LESS,STREET,FALSE,TRUE,41.87980498,-87.7174062
3916,05-11-2023,THEFT,AGGRAVATED,RESTAURANT,FALSE,FALSE,41.85454154,-87.67834302
3917,05-04-2023,NARCOTICS,OVER $500,RESTAURANT,TRUE,FALSE,41.73180744,-87.80872237
3918,06-07-2023,NARCOTICS,SIMPLE,RESTAURANT,TRUE,TRUE,41.71071002,-87.85819192
3919,11-03-2023,BATTERY,UNLAWFUL ENTRY,RESTAURANT,TRUE,FALSE,41.69203364,-87.76271922
3920,16-06-2023,BATTERY,ARMED: HANDGUN,SIDEWALK,TRUE,FALSE,41.64579474,-87.68495636
3921,15-11-2023,ROBBERY,AGGRAVATED,RESTAURANT,FALSE,TRUE,41.86997981,-87.6452459
3922,12-11-2023,BURGLARY,AGGRAVATED,PARKING LOT,TRUE,TRUE,41.75422948,-87.60283385
3923,06-11-2023,BURGLARY,ARMED: HANDGUN,SIDEWALK,FALSE,TRUE,41.69502862,-87.71656591
3924,29-05-2023,MOTOR VEHICLE THEFT,POSS: CANNABIS 30GMS OR LESS,APARTMENT,TRUE,TRUE,41.65781968,-87.75545366
3925,30-03-2023,ROBBERY,AGGRAVATED,APARTMENT,TRUE,TRUE,41.71333572,-87.84456624
3926,06-12-2023,ROBBERY,OVER $500,PARKING LOT,FALSE,FALSE,41.86099972,-87.82155311
3927,26-08-2023,MOTOR VEHICLE THEFT,AGGRAVATED,STREET,TRUE,FALSE,41.83091167,-87.53316742
3928,18-09-2023,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,TRUE,TRUE,42.00481902,-87.6029286
3929,05-04-2023,NARCOTICS,DOMESTIC BATTERY SIMPLE,RESTAURANT,TRUE,TRUE,41.97102277,-87.80530586
3930,17-02-2023,NARCOTICS,DOMESTIC BATTERY SIMPLE,RESTAURANT,FALSE,TRUE,41.96282209,-87.88719472
3931,10-01-2023,NARCOTICS,DOMESTIC BATTERY SIMPLE,PARKING LOT,FALSE,TRUE,42.00139711,-87.63236149
3932,28-09-2023,CRIMINAL DAMAGE,ARMED: HANDGUN,ALLEY,FALSE,TRUE,41.89558699,-87.57683791
3933,05-09-2023,CRIMINAL DAMAGE,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,TRUE,41.89931384,-87.9370542
3934,09-08-2023,ROBBERY,ARMED: HANDGUN,RESTAURANT,TRUE,FALSE,41.87162525,-87.69943295
3935,20-02-2023,ROBBERY,DOMESTIC BATTERY SIMPLE,ALLEY,TRUE,TRUE,41.97066482,-87.58788271
3936,21-01-2023,CRIMINAL DAMAGE,OVER $500,APARTMENT,FALSE,FALSE,41.66334317,-87.81254654
3937,04-01-2023,MOTOR VEHICLE THEFT,OVER $500,PARKING LOT,TRUE,FALSE,42.0197339,-87.58683131
3938,16-02-2023,BURGLARY,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,41.72600541,-87.74355455
3939,27-04-2023,NARCOTICS,DOMESTIC BATTERY SIMPLE,RESTAURANT,FALSE,TRUE,41.86187755,-87.89760513
3940,17-12-2023,ROBBERY,UNLAWFUL ENTRY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,41.87648168,-87.65466016
3941,11-11-2023,MOTOR VEHICLE THEFT,POSS: CANNABIS 30GMS OR LESS,PARKING LOT,FALSE,TRUE,41.77773319,-87.75610534
3942,22-09-2023,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,TRUE,TRUE,41.88705957,-87.62792536
3943,22-02-2023,NARCOTICS,UNLAWFUL ENTRY,SIDEWALK,TRUE,FALSE,41.69475385,-87.65559079
3944,07-04-2023,BURGLARY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,FALSE,41.94339522,-87.65270411
3945,13-12-2023,ROBBERY,ARMED: HANDGUN,PARKING LOT,TRUE,TRUE,41.88126927,-87.89783513
3946,08-01-2023,ASSAULT,AUTOMOBILE,PARKING LOT,TRUE,TRUE,41.74237622,-87.67572588
3947,04-02-2023,THEFT,AUTOMOBILE,APARTMENT,TRUE,TRUE,41.76454492,-87.64459557
3948,28-01-2023,ROBBERY,OVER $500,SIDEWALK,FALSE,TRUE,41.96996881,-87.8845195
3949,04-12-2023,ASSAULT,ARMED: HANDGUN,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,41.72460448,-87.5814242
3950,06-04-2023,MOTOR VEHICLE THEFT,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,41.98053066,-87.62516315
3951,25-04-2023,THEFT,AUTOMOBILE,STREET,TRUE,FALSE,41.94396304,-87.64616221
3952,14-06-2023,MOTOR VEHICLE THEFT,DOMESTIC BATTERY SIMPLE,PARKING LOT,FALSE,TRUE,41.70674055,-87.56549167
3953,12-08-2023,THEFT,UNLAWFUL ENTRY,ALLEY,TRUE,TRUE,41.82808436,-87.61085016
3954,14-04-2023,NARCOTICS,UNLAWFUL ENTRY,PARKING LOT,FALSE,TRUE,41.85610286,-87.66529294
3955,16-01-2023,MOTOR VEHICLE THEFT,UNLAWFUL ENTRY,APARTMENT,TRUE,TRUE,41.6498151,-87.74302571
3956,30-01-2023,ROBBERY,UNLAWFUL ENTRY,ALLEY,TRUE,FALSE,42.00081444,-87.66111
3957,25-08-2023,BATTERY,ARMED: HANDGUN,STREET,TRUE,TRUE,41.81364163,-87.92075018
3958,08-10-2023,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,41.67108008,-87.59911112
3959,02-09-2023,ASSAULT,DOMESTIC BATTERY SIMPLE,RESTAURANT,TRUE,FALSE,42.02067463,-87.65971596
3960,28-08-2023,THEFT,UNLAWFUL ENTRY,PARKING LOT,FALSE,FALSE,41.78542396,-87.9372055
3961,19-01-2023,ROBBERY,OVER $500,APARTMENT,TRUE,FALSE,41.65771773,-87.89880203
3962,25-12-2023,MOTOR VEHICLE THEFT,AGGRAVATED,SIDEWALK,TRUE,FALSE,41.67308812,-87.69599675
3963,07-10-2023,BURGLARY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,41.96373241,-87.6658215
3964,18-08-2023,BURGLARY,AUTOMOBILE,SIDEWALK,TRUE,TRUE,42.01528552,-87.65104497
3965,26-02-2023,ASSAULT,OVER $500,RESTAURANT,FALSE,FALSE,41.81414413,-87.7084502
3966,19-01-2023,CRIMINAL DAMAGE,AGGRAVATED,RESIDENCE,FALSE,FALSE,41.93841393,-87.68311286
3967,02-11-2023,CRIMINAL DAMAGE,SIMPLE,ALLEY,TRUE,TRUE,41.64855324,-87.70198572
3968,14-01-2023,ASSAULT,UNLAWFUL ENTRY,PARKING LOT,FALSE,FALSE,41.98214205,-87.88472306
3969,27-06-2023,CRIMINAL DAMAGE,SIMPLE,STREET,FALSE,FALSE,41.82516837,-87.57592464
3970,27-08-2023,CRIMINAL DAMAGE,AGGRAVATED,RESIDENCE,FALSE,TRUE,41.8471429,-87.92684939
3971,20-05-2023,CRIMINAL DAMAGE,AUTOMOBILE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,41.944489,-87.81126329
3972,30-10-2023,ROBBERY,ARMED: HANDGUN,RESIDENCE,FALSE,FALSE,41.80517947,-87.83969582
3973,01-05-2023,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,TRUE,FALSE,41.70294816,-87.69908162
3974,27-10-2023,CRIMINAL DAMAGE,OVER $500,ALLEY,FALSE,TRUE,41.91026108,-87.6233065
3975,24-08-2023,ROBBERY,ARMED: HANDGUN,RESIDENCE,TRUE,TRUE,41.80725255,-87.59833633
3976,10-05-2023,BURGLARY,POSS: CANNABIS 30GMS OR LESS,ALLEY,FALSE,TRUE,41.84381436,-87.76042228
3977,29-12-2023,CRIMINAL DAMAGE,DOMESTIC BATTERY SIMPLE,ALLEY,FALSE,FALSE,41.81666577,-87.75758565
3978,24-03-2023,CRIMINAL DAMAGE,AUTOMOBILE,STREET,TRUE,TRUE,41.87928581,-87.57426937
3979,20-04-2023,ASSAULT,AGGRAVATED,RESTAURANT,FALSE,FALSE,41.95714129,-87.68988199
3980,08-09-2023,THEFT,SIMPLE,RESTAURANT,TRUE,FALSE,41.67144672,-87.63070475
3981,29-01-2023,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,FALSE,TRUE,41.77843275,-87.81412416
3982,10-12-2023,BATTERY,OVER $500,PARKING LOT,FALSE,TRUE,41.87094403,-87.76740482
3983,07-12-2023,NARCOTICS,UNLAWFUL ENTRY,"SCHOOL, PUBLIC, BUILDING",TRUE,TRUE,41.83896304,-87.53754126
3984,21-08-2023,CRIMINAL DAMAGE,DOMESTIC BATTERY SIMPLE,SIDEWALK,TRUE,FALSE,41.95726078,-87.58885643
3985,30-07-2023,THEFT,ARMED: HANDGUN,RESIDENCE,FALSE,FALSE,41.77646951,-87.80481287
3986,13-09-2023,NARCOTICS,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,41.94063951,-87.62809199
3987,22-03-2023,ROBBERY,POSS: CANNABIS 30GMS OR LESS,APARTMENT,TRUE,FALSE,41.98038715,-87.85976021
3988,19-05-2023,ASSAULT,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,41.66103854,-87.53614123
3989,01-02-2023,ROBBERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,41.94373323,-87.77850049
3990,14-04-2023,THEFT,SIMPLE,SIDEWALK,TRUE,FALSE,41.93661844,-87.53244008
3991,20-03-2023,NARCOTICS,DOMESTIC BATTERY SIMPLE,RESTAURANT,FALSE,FALSE,41.7679077,-87.93055432
3992,20-03-2023,THEFT,ARMED: HANDGUN,APARTMENT,TRUE,TRUE,41.67872585,-87.63134998
3993,13-03-2023,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,FALSE,41.81345628,-87.56776641
3994,03-06-2023,ASSAULT,ARMED: HANDGUN,SIDEWALK,TRUE,FALSE,41.77848131,-87.5545826
3995,23-04-2023,CRIMINAL DAMAGE,DOMESTIC BATTERY SIMPLE,PARKING LOT,TRUE,FALSE,41.80858838,-87.66891192
3996,04-07-2023,NARCOTICS,UNLAWFUL ENTRY,APARTMENT,TRUE,FALSE,41.7984079,-87.91783783
3997,19-08-2023,ASSAULT,SIMPLE,STREET,TRUE,TRUE,41.78461707,-87.8807086
3998,01-10-2023,ASSAULT,POSS: CANNABIS 30GMS OR LESS,RESTAURANT,TRUE,TRUE,41.94240752,-87.57174586
3999,30-08-2023,ASSAULT,AUTOMOBILE,SIDEWALK,FALSE,TRUE,41.99873632,-87.78343613
4000,28-05-2023,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,FALSE,41.68006765,-87.88770764
4001,30-08-2023,CRIMINAL DAMAGE,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,41.70584146,-87.86892327
4002,08-12-2023,ASSAULT,OVER $500,RESIDENCE,FALSE,FALSE,41.86458009,-87.56190661
4003,23-06-2023,NARCOTICS,OVER $500,PARKING LOT,FALSE,FALSE,41.85902385,-87.9262352
4004,18-12-2023,ROBBERY,AUTOMOBILE,SIDEWALK,TRUE,TRUE,41.73699176,-87.67511574
4005,14-07-2023,NARCOTICS,UNLAWFUL ENTRY,SIDEWALK,FALSE,FALSE,42.00385941,-87.67051833
4006,02-01-2023,ROBBERY,AUTOMOBILE,RESTAURANT,TRUE,TRUE,41.99494419,-87.5249983
4007,08-06-2023,MOTOR VEHICLE THEFT,DOMESTIC BATTERY SIMPLE,RESTAURANT,TRUE,TRUE,41.69866358,-87.6776178
4008,30-12-2023,THEFT,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,42.00643645,-87.81721587
4009,04-11-2023,CRIMINAL DAMAGE,POSS: CANNABIS 30GMS OR LESS,RESTAURANT,FALSE,TRUE,41.88858163,-87.71484224
4010,25-01-2023,BATTERY,UNLAWFUL ENTRY,RESIDENCE,TRUE,TRUE,41.70452269,-87.90427835
4011,15-12-2023,BURGLARY,OVER $500,RESIDENCE,FALSE,TRUE,42.01250984,-87.85222322
4012,11-10-2023,CRIMINAL DAMAGE,POSS: CANNABIS 30GMS OR LESS,RESTAURANT,TRUE,FALSE,41.65902476,-87.66437188
4013,08-09-2023,ASSAULT,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,41.80415168,-87.80411751
4014,03-04-2023,THEFT,AUTOMOBILE,RESTAURANT,TRUE,TRUE,41.69810984,-87.73731076
4015,09-05-2023,NARCOTICS,SIMPLE,SIDEWALK,TRUE,TRUE,41.66826903,-87.60817053
4016,14-10-2023,ASSAULT,UNLAWFUL ENTRY,SIDEWALK,TRUE,TRUE,42.01450249,-87.8509422
4017,30-03-2023,ROBBERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,FALSE,FALSE,41.78680272,-87.6986991
4018,14-04-2023,CRIMINAL DAMAGE,UNLAWFUL ENTRY,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,41.81258587,-87.78701082
4019,03-03-2023,BATTERY,AGGRAVATED,STREET,FALSE,TRUE,41.76883211,-87.69376592
4020,06-01-2023,ASSAULT,AGGRAVATED,ALLEY,TRUE,TRUE,41.66251772,-87.64157603
4021,12-09-2023,BURGLARY,AUTOMOBILE,PARKING LOT,FALSE,TRUE,41.69252582,-87.86197015
4022,25-02-2023,NARCOTICS,UNLAWFUL ENTRY,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,41.8743384,-87.63296688
4023,20-01-2023,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,FALSE,TRUE,41.99388373,-87.73837759
4024,14-12-2023,THEFT,UNLAWFUL ENTRY,STREET,TRUE,FALSE,41.70164194,-87.71267054
4025,19-02-2023,CRIMINAL DAMAGE,ARMED: HANDGUN,SIDEWALK,FALSE,TRUE,41.8365931,-87.74864259
4026,21-07-2023,ROBBERY,ARMED: HANDGUN,RESTAURANT,FALSE,FALSE,41.85041355,-87.90455249
4027,05-01-2023,ASSAULT,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,41.94848,-87.73113544
4028,18-03-2023,BURGLARY,DOMESTIC BATTERY SIMPLE,ALLEY,TRUE,FALSE,41.91417184,-87.88941993
4029,22-09-2023,CRIMINAL DAMAGE,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",TRUE,TRUE,41.90093178,-87.71785451
4030,23-06-2023,NARCOTICS,AGGRAVATED,STREET,FALSE,FALSE,41.82425252,-87.90615533
4031,03-04-2023,ROBBERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,TRUE,FALSE,41.7835132,-87.65826462
4032,12-08-2023,THEFT,SIMPLE,ALLEY,FALSE,TRUE,41.98179609,-87.86430506
4033,04-09-2023,BATTERY,POSS: CANNABIS 30GMS OR LESS,RESTAURANT,FALSE,FALSE,41.74212866,-87.84271514
4034,17-03-2023,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,FALSE,FALSE,41.73313959,-87.65523649
4035,04-05-2023,ASSAULT,DOMESTIC BATTERY SIMPLE,PARKING LOT,FALSE,TRUE,41.9261772,-87.81962741
4036,04-04-2023,ASSAULT,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,41.77938571,-87.75940469
4037,26-11-2023,CRIMINAL DAMAGE,UNLAWFUL ENTRY,SIDEWALK,TRUE,FALSE,41.95689861,-87.75842933
4038,15-04-2023,MOTOR VEHICLE THEFT,SIMPLE,STREET,TRUE,FALSE,41.6980619,-87.82800243
4039,10-01-2023,ROBBERY,ARMED: HANDGUN,STREET,FALSE,TRUE,41.97615912,-87.85764364
4040,26-11-2023,MOTOR VEHICLE THEFT,AGGRAVATED,STREET,TRUE,FALSE,42.02120963,-87.80357205
4041,14-11-2023,CRIMINAL DAMAGE,SIMPLE,APARTMENT,FALSE,FALSE,41.75501918,-87.6698253
4042,05-08-2023,NARCOTICS,AGGRAVATED,RESTAURANT,TRUE,TRUE,41.74890717,-87.617656
4043,11-09-2023,THEFT,DOMESTIC BATTERY SIMPLE,ALLEY,TRUE,FALSE,41.93783909,-87.92801574
4044,21-07-2023,BURGLARY,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,41.66483507,-87.59336097
4045,12-12-2023,THEFT,AGGRAVATED,PARKING LOT,FALSE,TRUE,41.66815591,-87.85303982
4046,17-12-2023,MOTOR VEHICLE THEFT,SIMPLE,PARKING LOT,FALSE,FALSE,41.80127109,-87.77762876
4047,13-11-2023,ASSAULT,POSS: CANNABIS 30GMS OR LESS,PARKING LOT,FALSE,TRUE,41.89446539,-87.64023335
4048,18-02-2023,NARCOTICS,DOMESTIC BATTERY SIMPLE,RESTAURANT,FALSE,TRUE,41.85483853,-87.86961987
4049,27-12-2023,THEFT,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,41.73567393,-87.72140119
4050,01-02-2023,ASSAULT,UNLAWFUL ENTRY,RESTAURANT,FALSE,FALSE,42.00792358,-87.68992354
4051,05-05-2023,BATTERY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,41.83658815,-87.75241316
4052,07-02-2023,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESTAURANT,FALSE,TRUE,41.70027881,-87.59799675
4053,12-06-2023,ASSAULT,AGGRAVATED,PARKING LOT,TRUE,FALSE,41.9247555,-87.80242965
4054,13-09-2023,CRIMINAL DAMAGE,AUTOMOBILE,ALLEY,FALSE,TRUE,41.69808678,-87.66862024
4055,16-06-2023,MOTOR VEHICLE THEFT,AGGRAVATED,APARTMENT,TRUE,FALSE,41.7372837,-87.7436239
4056,12-05-2023,BURGLARY,UNLAWFUL ENTRY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,41.64821124,-87.71433319
4057,16-08-2023,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,TRUE,FALSE,41.78171079,-87.63702668
4058,22-06-2023,BATTERY,AGGRAVATED,STREET,TRUE,FALSE,41.72293191,-87.52407004
4059,07-05-2023,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT,FALSE,TRUE,41.88399871,-87.85495159
4060,13-08-2023,MOTOR VEHICLE THEFT,SIMPLE,APARTMENT,FALSE,FALSE,41.66240808,-87.64627384
4061,17-06-2023,MOTOR VEHICLE THEFT,OVER $500,RESTAURANT,FALSE,TRUE,42.01969078,-87.604491
4062,28-02-2023,ASSAULT,AGGRAVATED,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,41.65273835,-87.62572971
4063,23-06-2023,ROBBERY,UNLAWFUL ENTRY,SIDEWALK,FALSE,TRUE,41.69519253,-87.78493608
4064,06-02-2023,CRIMINAL DAMAGE,AUTOMOBILE,RESIDENCE,TRUE,FALSE,41.82687378,-87.88661424
4065,15-08-2023,ASSAULT,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,41.72036447,-87.75260849
4066,23-11-2023,BATTERY,UNLAWFUL ENTRY,STREET,FALSE,TRUE,41.79863544,-87.58480981
4067,09-08-2023,BATTERY,ARMED: HANDGUN,PARKING LOT,TRUE,TRUE,41.73859267,-87.7762722
4068,10-08-2023,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,FALSE,TRUE,41.76194933,-87.61015648
4069,14-04-2023,ROBBERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,FALSE,TRUE,41.99955874,-87.72320037
4070,29-11-2023,BATTERY,POSS: CANNABIS 30GMS OR LESS,APARTMENT,FALSE,FALSE,41.97738225,-87.73994469
4071,08-12-2023,ROBBERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,41.92320096,-87.69662125
4072,18-03-2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,TRUE,41.87069789,-87.56148953
4073,27-02-2023,BURGLARY,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,FALSE,FALSE,41.82091257,-87.85820543
4074,06-09-2023,CRIMINAL DAMAGE,SIMPLE,ALLEY,FALSE,TRUE,41.69055314,-87.68205851
4075,27-07-2023,BATTERY,POSS: CANNABIS 30GMS OR LESS,APARTMENT,FALSE,TRUE,41.74804684,-87.7251569
4076,19-04-2023,BATTERY,SIMPLE,SIDEWALK,TRUE,TRUE,41.6823245,-87.83054018
4077,08-02-2023,BATTERY,AGGRAVATED,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,41.65801473,-87.73137256
4078,03-04-2023,CRIMINAL DAMAGE,AGGRAVATED,ALLEY,FALSE,FALSE,41.94209638,-87.68621467
4079,17-11-2023,THEFT,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,41.90981769,-87.63763193
4080,25-12-2023,MOTOR VEHICLE THEFT,POSS: CANNABIS 30GMS OR LESS,RESTAURANT,TRUE,FALSE,41.65198015,-87.57277773
4081,27-09-2023,BATTERY,UNLAWFUL ENTRY,ALLEY,FALSE,TRUE,41.75212271,-87.72020257
4082,02-07-2023,THEFT,UNLAWFUL ENTRY,RESIDENCE,TRUE,FALSE,41.92134648,-87.61516333
4083,12-11-2023,ASSAULT,ARMED: HANDGUN,RESIDENCE,TRUE,FALSE,41.72274996,-87.8502022
4084,13-08-2023,NARCOTICS,AGGRAVATED,RESTAURANT,TRUE,TRUE,41.74653848,-87.67308185
4085,14-08-2023,THEFT,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,FALSE,TRUE,41.7234843,-87.92522893
4086,29-11-2023,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT,FALSE,FALSE,41.88476542,-87.73789198
4087,22-04-2023,THEFT,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,41.97989594,-87.9229528
4088,14-02-2023,THEFT,SIMPLE,ALLEY,TRUE,TRUE,41.65730525,-87.64062347
4089,01-06-2023,CRIMINAL DAMAGE,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,FALSE,FALSE,41.94815798,-87.86475265
4090,17-01-2023,CRIMINAL DAMAGE,ARMED: HANDGUN,RESIDENCE,FALSE,TRUE,41.88315101,-87.56454912
4091,02-06-2023,ASSAULT,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,41.9238744,-87.75956591
4092,03-10-2023,CRIMINAL DAMAGE,ARMED: HANDGUN,SIDEWALK,TRUE,FALSE,41.74090565,-87.75103934
4093,21-02-2023,ASSAULT,OVER $500,RESIDENCE,FALSE,TRUE,41.72469328,-87.70900311
4094,30-04-2023,CRIMINAL DAMAGE,UNLAWFUL ENTRY,SIDEWALK,TRUE,FALSE,41.97577817,-87.53038761
4095,18-10-2023,CRIMINAL DAMAGE,AGGRAVATED,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,41.92424135,-87.71287515
4096,30-11-2023,MOTOR VEHICLE THEFT,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,FALSE,42.0225301,-87.80801012
4097,19-05-2023,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT,FALSE,TRUE,41.94732749,-87.93906833
4098,12-05-2023,NARCOTICS,ARMED: HANDGUN,"SCHOOL, PUBLIC, BUILDING",TRUE,TRUE,41.66473478,-87.81232465
4099,04-12-2023,ROBBERY,AGGRAVATED,RESIDENCE,FALSE,FALSE,41.90962847,-87.57471425
4100,01-09-2023,NARCOTICS,SIMPLE,STREET,FALSE,FALSE,41.66255296,-87.58496149
4101,15-02-2023,ROBBERY,AUTOMOBILE,APARTMENT,TRUE,FALSE,41.74642571,-87.93265933
4102,19-04-2023,BATTERY,UNLAWFUL ENTRY,PARKING LOT,TRUE,FALSE,41.7895416,-87.77399807
4103,05-02-2023,NARCOTICS,UNLAWFUL ENTRY,PARKING LOT,TRUE,TRUE,42.02129465,-87.54315748
4104,19-08-2023,NARCOTICS,AUTOMOBILE,ALLEY,TRUE,FALSE,42.01318935,-87.66519005
4105,08-03-2023,THEFT,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,TRUE,TRUE,41.92379583,-87.89007684
4106,26-12-2023,ASSAULT,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,41.93595674,-87.92083424
4107,29-04-2023,NARCOTICS,AGGRAVATED,SIDEWALK,TRUE,TRUE,42.00251624,-87.73164973
4108,28-03-2023,CRIMINAL DAMAGE,UNLAWFUL ENTRY,STREET,TRUE,FALSE,41.7629799,-87.80460565
4109,20-12-2023,NARCOTICS,UNLAWFUL ENTRY,STREET,FALSE,TRUE,41.76656499,-87.66504492
4110,12-03-2023,NARCOTICS,ARMED: HANDGUN,RESIDENCE,FALSE,FALSE,41.95212298,-87.61830286
4111,28-01-2023,ROBBERY,AUTOMOBILE,STREET,TRUE,FALSE,41.84466077,-87.72710505
4112,30-06-2023,ROBBERY,AGGRAVATED,RESIDENCE,TRUE,FALSE,41.65543951,-87.59742502
4113,11-06-2023,CRIMINAL DAMAGE,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,41.93272335,-87.70035114
4114,30-06-2023,THEFT,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,TRUE,TRUE,41.90029101,-87.71611452
4115,06-11-2023,BATTERY,OVER $500,SIDEWALK,FALSE,TRUE,41.78092848,-87.74625289
4116,17-03-2023,NARCOTICS,AUTOMOBILE,PARKING LOT,FALSE,FALSE,41.81321291,-87.73723783
4117,26-09-2023,BURGLARY,POSS: CANNABIS 30GMS OR LESS,PARKING LOT,FALSE,FALSE,41.67215716,-87.73408323
4118,20-05-2023,THEFT,ARMED: HANDGUN,STREET,FALSE,FALSE,41.89501534,-87.78345699
4119,26-09-2023,ASSAULT,POSS: CANNABIS 30GMS OR LESS,PARKING LOT,TRUE,TRUE,41.71616181,-87.59703325
4120,17-11-2023,THEFT,SIMPLE,SIDEWALK,FALSE,TRUE,41.84286901,-87.52890668
4121,04-05-2023,BATTERY,UNLAWFUL ENTRY,RESTAURANT,FALSE,TRUE,41.83781875,-87.58043928
4122,09-02-2023,CRIMINAL DAMAGE,UNLAWFUL ENTRY,RESTAURANT,TRUE,FALSE,41.6806826,-87.69337728
